ID,Name,Age,City,Salary
24330,David,47,Chicago,76202.04
24331,Bob,60,Houston,97926.99
24332,Charlie,19,Los Angeles,84330.57
24333,Alice,45,Phoenix,34957.54
24334,Bob,59,Los Angeles,50867.74
24335,Bob,18,Houston,98434.76
24336,Bob,48,Phoenix,69437.55
24337,Eva,33,Houston,117925.75
24338,Bob,29,Phoenix,96473.76
24339,Alice,40,Chicago,97141.78
24340,Bob,41,Chicago,119753.25
24341,Eva,45,Phoenix,96304.49
24342,Bob,18,Chicago,97431.28
24343,Alice,28,New York,69102.12
24344,Eva,47,Chicago,95132.33
24345,David,37,Chicago,111994.33
24346,Bob,41,Los Angeles,63845.54
24347,Bob,47,Los Angeles,45040.56
24348,Bob,46,New York,45990.09
24349,David,35,Los Angeles,68493.36
24350,Alice,39,Chicago,58484.68
24351,David,39,Los Angeles,108046.43
24352,David,35,New York,70594.61
24353,David,57,Los Angeles,92821.52
24354,Bob,34,Phoenix,49593.09
24355,Charlie,52,Phoenix,30060.39
24356,Eva,27,Los Angeles,100341.86
24357,Charlie,47,Houston,74733.16
24358,Eva,34,Phoenix,42322.75
24359,Alice,26,New York,69319.73
24360,Eva,55,Houston,83672.21
24361,Charlie,59,Los Angeles,108055.32
24362,David,59,New York,78645.63
24363,David,49,New York,114686.39
24364,Alice,32,Phoenix,71201.58
24365,Alice,51,Los Angeles,119141.0
24366,Eva,50,Chicago,64674.85
24367,David,62,Los Angeles,114201.83
24368,Bob,59,Houston,109945.16
24369,Charlie,27,New York,95661.1
24370,Alice,21,Los Angeles,32703.39
24371,Charlie,34,Phoenix,79446.21
24372,Charlie,24,Phoenix,110884.11
24373,Eva,53,Phoenix,108850.11
24374,Eva,60,Chicago,62763.76
24375,Alice,25,Los Angeles,43630.05
24376,Eva,58,Chicago,66215.86
24377,Eva,30,Houston,91707.09
24378,Charlie,19,New York,82889.53
24379,Bob,35,Phoenix,48635.14
24380,Charlie,46,Los Angeles,104257.58
24381,Eva,41,Phoenix,59784.38
24382,Charlie,41,Phoenix,101239.63
24383,Alice,58,Los Angeles,103696.68
24384,Charlie,46,New York,103584.66
24385,Eva,49,New York,105129.7
24386,David,25,Phoenix,108036.95
24387,David,25,Los Angeles,52148.07
24388,Alice,60,Phoenix,39558.71
24389,David,26,Los Angeles,54570.99
24390,Bob,47,New York,95231.27
24391,Eva,61,Phoenix,79391.05
24392,Charlie,22,Los Angeles,110115.92
24393,Bob,19,Phoenix,71028.96
24394,Bob,44,Phoenix,31262.99
24395,Charlie,41,Houston,44628.24
24396,Alice,60,Chicago,49856.26
24397,Bob,59,Houston,115148.81
24398,Eva,38,Los Angeles,101575.53
24399,Bob,19,Houston,78887.15
24400,David,18,Los Angeles,32436.58
24401,Eva,57,New York,70967.88
24402,Alice,50,Phoenix,75467.65
24403,Bob,22,Phoenix,102496.88
24404,David,26,Phoenix,109730.5
24405,Charlie,37,New York,44132.5
24406,Bob,41,Los Angeles,68338.08
24407,Bob,48,Los Angeles,84498.98
24408,Alice,59,Los Angeles,77994.6
24409,David,36,Los Angeles,108413.18
24410,Eva,36,Los Angeles,70179.24
24411,Eva,42,New York,99135.03
24412,Eva,19,Chicago,94819.89
24413,Bob,55,Phoenix,34723.88
24414,Eva,60,Houston,53817.73
24415,David,49,Chicago,95571.79
24416,Bob,38,Phoenix,93343.25
24417,Charlie,35,New York,96329.0
24418,Charlie,50,New York,107622.35
24419,David,43,Chicago,104571.79
24420,Bob,19,New York,92363.01
24421,Charlie,53,New York,88425.34
24422,Charlie,51,Chicago,90156.59
24423,Bob,51,Chicago,35894.77
24424,David,18,Phoenix,114963.97
24425,David,63,Houston,90609.72
24426,Eva,30,Los Angeles,36013.3
24427,David,27,New York,102889.21
24428,Bob,25,Phoenix,54436.62
24429,Charlie,32,Houston,30884.03
24430,Eva,23,Houston,92918.44
24431,Eva,47,Houston,42362.62
24432,David,50,Los Angeles,80203.34
24433,Bob,24,Houston,71922.14
24434,Charlie,23,New York,65130.75
24435,Eva,32,Houston,88683.4
24436,Alice,30,Los Angeles,108097.1
24437,Eva,31,New York,36151.83
24438,Bob,61,Chicago,63407.41
24439,David,44,Houston,104705.19
24440,Eva,59,Phoenix,54806.75
24441,Charlie,43,Houston,38198.73
24442,Alice,23,Houston,112706.09
24443,Charlie,55,Phoenix,32495.49
24444,Bob,43,Phoenix,43480.66
24445,Alice,31,New York,64168.58
24446,Charlie,24,Houston,94367.79
24447,Eva,50,Chicago,96672.21
24448,David,24,New York,43654.45
24449,Eva,24,Los Angeles,45189.77
24450,David,47,Houston,56744.01
24451,Charlie,42,Los Angeles,57926.61
24452,Eva,24,Phoenix,46779.49
24453,Bob,46,Houston,118086.0
24454,Charlie,41,New York,43697.51
24455,Bob,45,Houston,79352.93
24456,Eva,21,Los Angeles,43375.53
24457,Alice,61,New York,111802.86
24458,Charlie,46,Los Angeles,71262.8
24459,Bob,60,Phoenix,85645.59
24460,Alice,49,New York,103706.68
24461,Bob,30,Chicago,98288.49
24462,David,38,New York,65269.98
24463,Alice,63,Phoenix,41091.24
24464,Eva,28,New York,47397.2
24465,Charlie,60,Chicago,89581.24
24466,Eva,54,Houston,83658.0
24467,Alice,18,Houston,46012.01
24468,Bob,64,Los Angeles,43654.49
24469,David,28,Chicago,114442.72
24470,David,49,Phoenix,114212.56
24471,Alice,22,Houston,98518.61
24472,Alice,36,Houston,60573.94
24473,David,36,Chicago,45039.99
24474,Eva,62,Los Angeles,60916.1
24475,Charlie,21,Chicago,84418.58
24476,Eva,38,Phoenix,37561.84
24477,Eva,48,New York,58910.91
24478,David,41,Chicago,111462.51
24479,Bob,25,Los Angeles,95650.5
24480,Bob,45,Los Angeles,76102.72
24481,Alice,28,New York,38670.69
24482,Charlie,38,New York,65217.04
24483,Eva,45,Chicago,40571.66
24484,Bob,19,Phoenix,36396.84
24485,Eva,61,Houston,64872.15
24486,Eva,52,Los Angeles,57279.9
24487,Alice,54,New York,116915.56
24488,Alice,56,New York,42818.79
24489,Charlie,62,Chicago,56520.34
24490,Eva,33,Los Angeles,49706.47
24491,Bob,25,Phoenix,114960.26
24492,Alice,27,Chicago,67839.11
24493,Alice,43,Phoenix,48239.29
24494,Alice,31,Phoenix,93219.24
24495,Alice,24,Los Angeles,84872.65
24496,Bob,37,New York,119746.67
24497,Bob,43,Los Angeles,97277.01
24498,David,33,Phoenix,38535.75
24499,David,55,Chicago,85299.47
24500,Charlie,38,New York,39008.68
24501,Alice,50,Phoenix,67998.73
24502,David,42,Phoenix,68875.2
24503,Eva,36,Phoenix,76073.05
24504,Eva,28,Houston,77426.73
24505,Alice,29,Los Angeles,96485.68
24506,Eva,22,Phoenix,39857.63
24507,Bob,18,New York,118975.88
24508,Eva,29,Houston,79242.64
24509,Eva,37,Chicago,85598.51
24510,Bob,34,Chicago,43425.64
24511,Alice,56,Chicago,38599.61
24512,David,21,New York,78402.49
24513,Alice,45,Houston,111061.71
24514,David,33,Houston,42561.14
24515,David,31,Houston,42881.08
24516,Alice,33,Los Angeles,38723.75
24517,Charlie,35,Chicago,36478.72
24518,David,47,Chicago,76144.75
24519,Bob,56,New York,80648.09
24520,Eva,63,Phoenix,117753.31
24521,Alice,39,New York,33496.15
24522,Charlie,46,Chicago,119858.82
24523,Charlie,50,New York,47896.98
24524,Alice,26,Phoenix,57478.81
24525,Alice,56,Phoenix,44839.8
24526,Bob,19,Los Angeles,114489.48
24527,David,61,Chicago,63332.01
24528,David,19,Chicago,105593.42
24529,Bob,46,Los Angeles,105151.47
24530,Charlie,51,New York,58513.16
24531,David,22,New York,108342.0
24532,David,20,New York,57445.47
24533,Charlie,22,Chicago,90537.59
24534,David,55,New York,82393.35
24535,Charlie,61,New York,85244.54
24536,Eva,42,Los Angeles,111292.95
24537,David,58,Houston,113458.1
24538,Charlie,61,Phoenix,93550.82
24539,Alice,38,New York,47142.17
24540,Eva,25,Phoenix,39799.45
24541,Charlie,34,Houston,68745.29
24542,Eva,36,Houston,88563.58
24543,David,33,Chicago,42100.17
24544,Charlie,42,New York,83600.93
24545,Alice,24,Phoenix,86734.07
24546,Bob,46,Chicago,93545.07
24547,Eva,41,New York,82666.87
24548,Charlie,50,Chicago,105346.58
24549,Alice,22,Los Angeles,89504.82
24550,Eva,28,Phoenix,36991.33
24551,Alice,32,Los Angeles,30263.07
24552,David,37,Los Angeles,43546.34
24553,Alice,44,New York,58510.98
24554,David,55,Houston,104379.37
24555,Alice,46,Chicago,44985.16
24556,Bob,54,Houston,70971.22
24557,Bob,46,Los Angeles,55678.83
24558,Charlie,51,Chicago,82480.62
24559,Eva,31,Phoenix,111730.44
24560,Charlie,62,Chicago,49424.3
24561,Alice,45,Phoenix,54807.31
24562,Charlie,52,Phoenix,101794.39
24563,Bob,47,Phoenix,113857.69
24564,David,50,New York,106094.14
24565,Bob,49,Phoenix,79348.88
24566,Eva,58,Houston,72193.68
24567,Alice,24,Los Angeles,112913.19
24568,Alice,25,New York,94974.66
24569,David,56,Los Angeles,75266.73
24570,Eva,62,Phoenix,117394.8
24571,Bob,42,New York,58001.09
24572,Alice,21,New York,112032.4
24573,Charlie,24,Chicago,45234.86
24574,Eva,26,Houston,67666.5
24575,Bob,20,Los Angeles,46923.84
24576,Bob,18,Phoenix,115031.02
24577,Charlie,32,Phoenix,102602.9
24578,David,38,New York,76771.38
24579,Alice,21,New York,45451.05
24580,Alice,49,Houston,106097.08
24581,Eva,64,Chicago,68056.35
24582,Alice,60,Phoenix,56577.1
24583,Eva,54,Houston,41652.39
24584,Alice,58,Los Angeles,40782.35
24585,Charlie,38,Los Angeles,90642.44
24586,David,62,Houston,79778.55
24587,Bob,25,Phoenix,114302.88
24588,Alice,38,Los Angeles,114078.63
24589,David,61,Los Angeles,109344.92
24590,Bob,22,Chicago,47201.76
24591,David,44,New York,59969.84
24592,Charlie,49,New York,71536.67
24593,David,30,Houston,63833.88
24594,Eva,36,Houston,47031.28
24595,Charlie,19,Phoenix,84800.78
24596,Charlie,42,Phoenix,82385.85
24597,David,45,Los Angeles,100952.19
24598,Charlie,59,Los Angeles,56791.21
24599,Charlie,21,New York,76622.84
24600,Bob,40,Chicago,61039.18
24601,Alice,29,New York,115037.78
24602,David,57,Los Angeles,40029.74
24603,David,45,New York,66667.66
24604,Bob,29,Los Angeles,110105.27
24605,Eva,24,Houston,96909.02
24606,Bob,30,Chicago,59737.15
24607,Charlie,35,New York,115343.29
24608,Eva,38,Phoenix,51739.69
24609,Charlie,62,Houston,74633.69
24610,Charlie,54,Los Angeles,49627.84
24611,Eva,53,Houston,82029.19
24612,Charlie,23,New York,91617.76
24613,Charlie,42,Phoenix,52133.49
24614,Bob,44,Phoenix,38451.8
24615,Charlie,47,Los Angeles,78276.03
24616,David,19,Los Angeles,100856.48
24617,Eva,36,New York,105184.6
24618,David,52,Phoenix,46871.52
24619,David,49,Los Angeles,50246.81
24620,Alice,58,Phoenix,109321.6
24621,David,60,New York,43095.06
24622,Alice,39,Houston,35983.96
24623,Alice,46,Los Angeles,84772.96
24624,Eva,32,Houston,89966.55
24625,Eva,55,Phoenix,90098.23
24626,Eva,46,Houston,70151.49
24627,Alice,33,New York,99903.18
24628,Bob,61,Phoenix,65167.27
24629,Alice,23,Phoenix,104582.16
24630,Bob,33,Los Angeles,71421.33
24631,Bob,25,Houston,73440.8
24632,Eva,41,Phoenix,99752.35
24633,Alice,46,New York,50059.85
24634,David,42,New York,109707.33
24635,Eva,22,Chicago,44270.03
24636,Bob,45,Houston,65383.05
24637,David,44,Houston,33262.95
24638,Bob,63,Phoenix,71377.96
24639,Charlie,43,Phoenix,83134.26
24640,Alice,33,Phoenix,62205.05
24641,Alice,45,New York,81207.55
24642,Eva,62,New York,71455.39
24643,Bob,32,Houston,82323.49
24644,Alice,59,Chicago,69489.46
24645,David,57,Phoenix,86838.17
24646,Bob,19,New York,42571.51
24647,Eva,58,New York,56841.18
24648,Alice,24,Chicago,40119.54
24649,Alice,43,Chicago,94219.89
24650,Bob,23,Phoenix,51523.27
24651,Eva,36,Houston,78775.05
24652,Bob,53,Los Angeles,113420.61
24653,Bob,33,Houston,76535.29
24654,David,24,Chicago,37554.84
24655,David,33,Houston,82467.93
24656,Bob,29,Houston,86720.48
24657,Alice,54,Los Angeles,32215.52
24658,Charlie,39,New York,75824.14
24659,Alice,50,Houston,107244.33
24660,Eva,63,Phoenix,115023.02
24661,Eva,55,Phoenix,85378.18
24662,Alice,59,Phoenix,97873.65
24663,Eva,34,Houston,105431.42
24664,David,64,Chicago,96010.01
24665,Alice,63,New York,112012.24
24666,David,37,New York,87198.56
24667,Charlie,51,Los Angeles,100488.32
24668,Alice,26,Houston,46079.94
24669,Alice,35,Chicago,95338.63
24670,Charlie,41,Houston,87833.61
24671,Alice,58,Los Angeles,36217.54
24672,Alice,48,Phoenix,77419.46
24673,Bob,43,Phoenix,100603.57
24674,Bob,22,Los Angeles,98855.0
24675,Bob,48,Phoenix,50263.18
24676,Bob,36,Houston,76895.56
24677,Eva,37,New York,113071.94
24678,Charlie,60,Phoenix,109565.41
24679,David,47,Chicago,67796.9
24680,Bob,59,Houston,106770.71
24681,Alice,50,Houston,75426.91
24682,Eva,55,Chicago,89623.51
24683,Alice,50,Houston,100735.75
24684,David,36,Phoenix,95835.97
24685,Eva,57,Chicago,95747.0
24686,Eva,34,Phoenix,50527.96
24687,Alice,25,Los Angeles,107640.63
24688,Charlie,51,Phoenix,89135.12
24689,Bob,58,Chicago,100113.56
24690,Alice,23,Los Angeles,117892.39
24691,Bob,54,Phoenix,86249.16
24692,Charlie,24,New York,39248.04
24693,Alice,47,Chicago,85555.64
24694,Bob,37,New York,86114.05
24695,Eva,24,Houston,92607.23
24696,Charlie,49,Phoenix,84104.03
24697,Alice,40,Chicago,95078.3
24698,Eva,60,Phoenix,50367.97
24699,Eva,44,Phoenix,89153.73
24700,Bob,32,Phoenix,38954.76
24701,Eva,42,Phoenix,107509.6
24702,Eva,58,Los Angeles,72792.95
24703,Bob,59,Los Angeles,90677.08
24704,Alice,21,Phoenix,115116.07
24705,David,29,Los Angeles,99150.08
24706,Charlie,45,Chicago,71647.06
24707,Charlie,33,Houston,107211.86
24708,Bob,63,Los Angeles,30518.21
24709,David,51,Phoenix,82048.58
24710,Bob,58,Chicago,101236.25
24711,Eva,35,Los Angeles,45484.91
24712,Bob,59,Phoenix,80276.31
24713,Alice,29,Phoenix,60302.61
24714,Charlie,44,Phoenix,49144.99
24715,Eva,60,Phoenix,75329.71
24716,David,28,Phoenix,73124.82
24717,Charlie,39,Phoenix,69287.54
24718,Charlie,37,Phoenix,85246.45
24719,Alice,53,New York,49584.4
24720,Alice,40,Phoenix,101293.98
24721,Alice,41,New York,35968.64
24722,Bob,18,Phoenix,105141.98
24723,David,21,Houston,43765.05
24724,Bob,34,New York,89080.88
24725,Charlie,59,Los Angeles,41795.07
24726,Alice,22,Phoenix,36251.59
24727,David,33,Los Angeles,48041.74
24728,Bob,22,Houston,71636.54
24729,Eva,25,Phoenix,34749.72
24730,Charlie,36,New York,70774.41
24731,Bob,63,New York,50149.59
24732,Charlie,31,Chicago,44608.74
24733,David,27,Phoenix,35333.43
24734,Charlie,53,Los Angeles,36342.27
24735,Bob,55,New York,43947.18
24736,David,49,Los Angeles,58203.84
24737,Bob,49,New York,99090.98
24738,Charlie,46,New York,91201.72
24739,Charlie,46,Houston,117450.36
24740,Bob,51,Chicago,42853.41
24741,Bob,35,New York,97116.16
24742,Alice,43,Phoenix,66655.52
24743,David,58,Chicago,34217.08
24744,Charlie,26,Los Angeles,117668.78
24745,Charlie,39,Houston,87634.25
24746,David,24,Chicago,93732.9
24747,Alice,20,New York,102266.79
24748,Eva,37,Chicago,115990.68
24749,Bob,30,Houston,78758.92
24750,Alice,50,Los Angeles,82356.98
24751,Eva,37,Chicago,75634.13
24752,David,51,Phoenix,99127.59
24753,David,25,Phoenix,58144.46
24754,Alice,33,New York,90229.14
24755,Alice,24,Los Angeles,33295.72
24756,Eva,49,Phoenix,92625.04
24757,Alice,53,Los Angeles,71928.31
24758,David,24,Chicago,96744.38
24759,Eva,62,New York,65079.23
24760,David,39,Phoenix,59561.85
24761,Alice,27,Los Angeles,94338.84
24762,Alice,63,Phoenix,78284.78
24763,Bob,57,Chicago,39309.78
24764,Eva,47,Houston,69477.55
24765,Eva,49,Chicago,107860.58
24766,Bob,50,New York,99551.22
24767,Eva,22,Phoenix,57259.92
24768,Bob,27,Los Angeles,100427.26
24769,Charlie,48,Phoenix,101199.4
24770,Charlie,45,New York,114009.73
24771,Eva,18,Los Angeles,114245.67
24772,Charlie,58,Chicago,37964.6
24773,David,55,Chicago,49899.47
24774,Alice,18,Los Angeles,54766.14
24775,Alice,59,Phoenix,31692.8
24776,David,56,Phoenix,111697.79
24777,Bob,38,Los Angeles,118697.51
24778,David,29,Los Angeles,45028.37
24779,David,63,Chicago,112011.49
24780,Bob,64,New York,71176.46
24781,Eva,25,Phoenix,87101.67
24782,Bob,47,Los Angeles,105865.06
24783,Alice,20,Chicago,98364.21
24784,David,39,Phoenix,86700.37
24785,Bob,32,Phoenix,101314.44
24786,Bob,22,Chicago,108529.79
24787,Charlie,54,Phoenix,31404.19
24788,Alice,28,Phoenix,62697.94
24789,Charlie,31,Los Angeles,47353.04
24790,Alice,53,Chicago,87425.32
24791,Bob,38,Phoenix,56734.37
24792,Charlie,28,Houston,102701.9
24793,Bob,22,Houston,69356.68
24794,Eva,31,Chicago,86546.64
24795,Charlie,46,Los Angeles,109633.94
24796,Bob,50,Los Angeles,65818.48
24797,Alice,20,Los Angeles,42122.57
24798,Bob,59,Phoenix,31200.39
24799,David,48,Phoenix,40103.69
24800,Alice,55,Houston,82944.26
24801,Bob,43,Los Angeles,45081.76
24802,Eva,26,Houston,108848.73
24803,Charlie,20,Phoenix,88653.4
24804,David,30,Houston,44926.22
24805,David,23,Houston,90161.9
24806,David,19,New York,67589.05
24807,Charlie,43,Phoenix,59776.42
24808,Charlie,62,Houston,74494.38
24809,Bob,38,Chicago,87057.56
24810,David,25,Houston,70401.87
24811,Alice,29,Phoenix,97871.09
24812,Eva,58,Phoenix,89947.47
24813,Bob,48,Phoenix,58830.96
24814,David,42,Phoenix,48692.84
24815,Alice,18,New York,56495.93
24816,Charlie,43,Chicago,50382.37
24817,David,24,Los Angeles,65214.89
24818,Bob,50,Phoenix,42431.19
24819,Alice,52,Houston,89998.57
24820,Alice,39,Los Angeles,102458.56
24821,Alice,18,Chicago,90113.28
24822,Charlie,61,Houston,41143.22
24823,Bob,29,Chicago,93394.73
24824,Charlie,23,Chicago,57103.85
24825,Alice,54,Phoenix,98623.76
24826,Bob,33,Chicago,66450.99
24827,David,35,New York,102052.46
24828,Alice,54,Chicago,83546.11
24829,Alice,55,Phoenix,117089.01
24830,Alice,35,Houston,93404.51
24831,Eva,40,New York,64636.47
24832,Charlie,35,New York,83639.81
24833,Charlie,19,New York,54494.54
24834,Bob,22,New York,108561.43
24835,David,22,Chicago,110603.44
24836,Bob,59,Chicago,103706.16
24837,Bob,46,Houston,48953.51
24838,Eva,29,Phoenix,61303.48
24839,Alice,58,Phoenix,59507.03
24840,Eva,32,Los Angeles,117728.59
24841,Charlie,45,Los Angeles,101065.74
24842,Eva,48,New York,110467.08
24843,Eva,42,Phoenix,36612.13
24844,Eva,41,New York,44870.66
24845,Alice,47,Chicago,99820.82
24846,David,31,Chicago,90055.52
24847,David,41,Chicago,79581.37
24848,David,22,New York,78855.3
24849,Charlie,38,Phoenix,92326.08
24850,Charlie,20,Houston,57542.77
24851,Alice,23,Los Angeles,56248.11
24852,Charlie,35,Chicago,108309.78
24853,Eva,29,Houston,99781.42
24854,David,46,Los Angeles,67295.21
24855,Alice,27,Chicago,51890.11
24856,David,48,Los Angeles,116194.09
24857,Bob,29,New York,65044.75
24858,Charlie,61,New York,41212.83
24859,Bob,37,Los Angeles,33912.97
24860,Eva,45,Houston,83683.28
24861,David,23,Los Angeles,100547.79
24862,Bob,46,New York,94235.98
24863,David,55,Chicago,79815.06
24864,Alice,47,Chicago,91638.01
24865,Charlie,30,Chicago,62785.69
24866,Bob,22,New York,83508.47
24867,Alice,26,Los Angeles,59281.64
24868,Charlie,52,Houston,87453.87
24869,Eva,58,Chicago,53394.77
24870,Charlie,18,Chicago,119231.19
24871,Bob,31,Phoenix,69876.26
24872,Eva,21,Los Angeles,89569.21
24873,Alice,60,Los Angeles,73067.43
24874,Bob,32,Los Angeles,36724.95
24875,Charlie,32,Phoenix,78327.97
24876,David,34,New York,65759.67
24877,Alice,57,New York,61196.01
24878,David,53,New York,104986.63
24879,Charlie,58,New York,114659.97
24880,Eva,52,New York,83813.19
24881,Bob,18,Chicago,50195.14
24882,David,30,New York,114597.32
24883,Eva,53,Phoenix,53110.22
24884,David,22,New York,59474.11
24885,Charlie,29,Houston,49777.42
24886,David,50,New York,74038.59
24887,Charlie,25,Chicago,32717.75
24888,David,40,Chicago,57720.61
24889,Bob,23,New York,84287.4
24890,Bob,40,Phoenix,69389.23
24891,Charlie,52,Houston,64013.56
24892,Eva,54,Chicago,62882.68
24893,Bob,44,Houston,30507.92
24894,Bob,46,Phoenix,34359.34
24895,Charlie,18,Houston,88559.33
24896,Eva,38,Los Angeles,58513.95
24897,Alice,60,Phoenix,36334.28
24898,Alice,53,Chicago,101964.72
24899,Alice,22,Phoenix,108155.22
24900,David,61,Houston,37514.97
24901,Eva,27,Houston,90540.01
24902,Eva,59,New York,30186.23
24903,David,64,Phoenix,114745.26
24904,Charlie,43,New York,97099.71
24905,David,35,Los Angeles,76708.56
24906,Alice,29,New York,110265.49
24907,Eva,51,Chicago,95280.58
24908,Charlie,25,Houston,103506.72
24909,Charlie,45,Los Angeles,44437.28
24910,David,32,Los Angeles,65012.79
24911,Alice,22,Phoenix,37181.08
24912,Charlie,23,Houston,60329.54
24913,Alice,42,Los Angeles,33152.1
24914,Charlie,38,Houston,76197.37
24915,Charlie,27,New York,104109.24
24916,Bob,24,Chicago,57694.8
24917,Eva,40,Chicago,107030.54
24918,David,29,Houston,58171.72
24919,Eva,58,Chicago,107105.84
24920,Alice,40,Houston,44431.69
24921,David,45,Phoenix,104483.3
24922,David,27,Chicago,113634.51
24923,Eva,35,New York,40977.27
24924,Charlie,31,Los Angeles,95092.47
24925,Alice,58,Chicago,66049.73
24926,Alice,50,Los Angeles,48876.71
24927,David,43,Los Angeles,36416.05
24928,David,59,Phoenix,70259.55
24929,Charlie,48,Houston,72471.53
24930,Charlie,38,Chicago,74189.3
24931,Alice,63,New York,116297.19
24932,Eva,56,Chicago,66245.97
24933,Eva,24,Houston,62769.74
24934,Bob,42,Chicago,46755.75
24935,Alice,23,Phoenix,47727.83
24936,David,48,Chicago,38491.09
24937,Charlie,52,Phoenix,95967.75
24938,Eva,31,Los Angeles,59853.04
24939,Alice,21,Houston,37061.86
24940,Alice,43,Chicago,47753.26
24941,Alice,45,Los Angeles,69791.8
24942,Alice,36,Chicago,109355.51
24943,Bob,27,Chicago,82984.81
24944,David,39,Chicago,70370.15
24945,David,36,Chicago,58060.64
24946,Eva,58,Houston,49047.71
24947,Bob,49,Houston,92276.61
24948,Bob,57,Chicago,83749.5
24949,David,28,Los Angeles,89774.04
24950,Eva,47,Chicago,51706.1
24951,David,33,Chicago,49583.0
24952,David,43,Chicago,112873.56
24953,Charlie,22,Phoenix,63218.55
24954,Charlie,53,Houston,85692.2
24955,Charlie,48,Los Angeles,108562.48
24956,David,45,Phoenix,61031.32
24957,Eva,21,Houston,107826.09
24958,Charlie,55,Chicago,34290.95
24959,Eva,48,Chicago,108763.47
24960,Alice,54,New York,66995.13
24961,Alice,22,Houston,62527.0
24962,Eva,58,Los Angeles,55939.15
24963,Bob,42,New York,96959.08
24964,David,48,Phoenix,42647.87
